transaction_amount,merchant_category,time_delta_seconds,device_risk_score,location_cluster,tx_frequency_24h,avg_amount_7d,is_new_merchant,hour_of_day,is_fraud
1890.34,9,36.0,0.4944,0,10,1206.47,0,0,0
7527.96,1,456.0,0.6674,2,0,2287.51,0,18,0
6741.32,13,232.0,0.2939,0,1,134.26,0,4,0
6700.84,8,55.0,0.0,4,6,1649.88,1,0,1
13701.19,1,484.0,0.0,7,0,1306.23,0,6,0
9340.87,10,747.0,0.0,4,3,1078.55,0,13,0
13455.22,2,664.0,0.8996,1,3,4811.91,0,0,0
6750.07,6,287.0,0.3133,4,1,2344.94,0,6,0
24092.15,1,343.0,0.1057,10,0,680.66,1,23,0
9.23,14,191.0,0.7985,0,0,6723.97,0,10,0
2517.97,1,724.0,0.0,6,5,7120.37,0,0,0
5807.64,12,287.0,0.8388,0,1,5073.47,0,8,0
8590.95,17,341.0,0.5343,4,0,2856.2,0,4,1
20449.28,1,764.0,0.0,10,4,9727.84,0,7,0
10359.88,4,99.0,0.7788,6,11,2340.26,0,11,0
8120.47,10,407.0,0.2938,8,8,5146.32,1,14,0
2731.13,16,124.0,0.4969,0,4,4091.31,0,10,0
5139.58,14,651.0,0.2551,0,3,3196.79,0,0,0
1828.28,10,455.0,0.542,0,0,6982.2,0,6,0
6476.91,14,316.0,0.4506,3,1,2563.92,0,11,1
10669.58,4,572.0,0.0,7,0,4122.26,0,7,0
2225.39,9,271.0,0.5757,9,0,13051.8,0,0,1
2225.89,2,158.0,0.4794,0,4,2867.43,0,6,0
6758.5,11,877.0,0.0,1,4,2728.99,0,7,0
9921.24,6,1.0,0.4918,5,16,845.23,0,10,1
13702.87,1,774.0,0.0,5,3,607.52,0,5,0
2574.63,2,526.0,0.6998,5,1,3723.55,0,0,0
1947.95,18,344.0,0.519,0,0,1207.26,0,2,0
11897.88,1,598.0,0.0,10,0,7588.78,0,0,0
17532.15,1,764.0,0.0,10,1,16089.18,1,9,0
5307.96,3,167.0,0.0,4,4,164.17,0,0,1
4454.19,4,378.0,0.7277,2,0,7743.04,0,18,0
3218.3,1,474.0,0.6564,5,6,65.33,0,3,0
16162.43,1,108.0,0.9802,9,4,3739.6,0,16,0
863.29,4,272.0,0.9431,1,0,4848.37,0,17,0
14790.5,16,333.0,0.0,1,3,777.29,1,3,1
1930.55,4,83.0,0.2309,5,6,6127.85,0,0,0
7274.64,1,22.0,0.0609,2,5,1433.03,0,0,0
14687.51,1,152.0,0.3857,9,1,3193.43,0,11,0
5027.55,17,252.0,0.0,0,8,783.12,0,0,0
4679.0,5,701.0,0.0,1,0,3522.93,1,8,0
9226.66,13,473.0,0.0,0,0,4358.97,0,0,0
16358.26,1,548.0,1.0,5,0,1638.72,0,20,0
8080.42,11,194.0,0.8667,1,3,4459.09,0,16,0
7737.7,1,295.0,0.0,8,2,7105.54,0,0,0
12469.06,7,262.0,1.0,10,13,8811.13,0,22,0
4065.69,2,560.0,0.5074,4,0,1764.44,0,2,0
8623.97,6,61.0,0.8101,9,15,7565.91,0,12,0
651.93,8,295.0,0.3778,8,10,13040.13,0,0,0
6614.57,8,472.0,0.2329,6,0,5634.99,0,8,0
9343.7,11,238.0,0.2655,4,0,1876.72,0,15,0
15186.36,20,466.0,0.6651,0,5,9099.31,0,12,0
12949.98,3,424.0,0.0,8,0,1460.02,1,9,0
24363.75,1,789.0,0.0,10,3,142.25,1,21,0
19477.92,1,547.0,1.0,7,0,9468.22,0,0,0
17180.47,4,619.0,0.0,1,0,8121.4,0,15,0
3188.95,3,52.0,0.5924,0,3,1990.63,0,5,0
8510.94,1,292.0,1.0,5,12,3650.95,0,14,0
4828.03,6,74.0,0.6111,0,2,1996.41,0,4,0
6124.66,16,806.0,0.0,4,10,5250.98,1,10,1
4958.76,5,565.0,0.0,3,0,1590.06,1,0,0
18182.63,1,701.0,0.2799,10,1,10709.82,1,19,0
21643.03,1,705.0,0.0198,10,1,4893.07,0,15,0
11059.28,6,474.0,0.5782,10,0,11054.62,0,15,0
2065.14,1,526.0,0.0,0,0,6700.85,0,9,0
6239.1,8,488.0,0.0,6,2,2767.3,1,5,0
2436.58,1,110.0,0.6522,3,0,3159.72,0,12,0
9399.0,4,314.0,0.5547,7,6,5480.81,0,11,0
11035.81,9,408.0,0.2143,5,9,4090.63,0,7,1
9879.46,1,16.0,0.4671,7,1,5845.18,1,2,0
736.37,2,154.0,0.3907,5,0,5536.09,0,0,0
6084.4,9,947.0,1.0,2,4,1212.81,0,2,0
7379.64,19,113.0,0.1475,6,5,5437.87,0,0,1
1694.76,1,127.0,0.5785,4,0,2397.78,0,8,0
3856.16,12,864.0,0.0,0,0,6142.08,0,5,0
15489.83,1,466.0,1.0,3,1,2618.91,0,8,0
8240.71,1,285.0,0.2019,10,7,9813.85,0,2,0
2341.52,6,198.0,0.2296,8,14,9406.25,0,1,0
1698.66,1,805.0,0.6521,5,0,2842.96,0,3,0
9885.96,14,1.0,0.0,4,18,2333.29,1,9,1
19632.16,1,1126.0,1.0,8,6,6974.68,0,3,0
5615.38,7,766.0,0.2382,9,0,11539.36,0,9,0
9831.24,5,1.0,0.0,8,24,5641.41,1,2,0
10378.47,7,1026.0,0.5918,6,0,5070.16,1,0,0
4169.29,7,63.0,1.0,6,0,8170.52,0,11,0
3342.28,6,440.0,0.7441,0,2,4293.54,0,14,0
8783.16,11,490.0,0.2089,6,5,2757.88,1,16,0
2710.43,15,417.0,1.0,4,0,8572.88,0,12,1
21499.44,1,350.0,0.9091,10,6,14623.93,1,23,0
10039.5,2,164.0,0.3628,3,0,1576.15,0,5,0
6078.74,5,169.0,0.2554,8,3,7483.95,0,4,0
2535.36,1,77.0,0.9034,3,3,159.64,0,14,0
2126.22,4,234.0,1.0,10,2,13923.44,0,4,0
2051.16,8,2.0,0.1002,6,0,5470.92,0,0,1
4981.79,18,236.0,1.0,5,0,8983.0,0,14,1
10123.72,2,809.0,0.0,10,2,14433.75,1,8,0
3504.56,1,54.0,0.5792,6,3,3066.77,1,17,0
3820.42,6,321.0,0.0,4,2,2966.18,0,0,0
2090.54,16,989.0,0.0,5,8,5809.13,1,14,1
2922.49,8,529.0,1.0,1,4,8328.7,0,21,0
19487.1,20,599.0,0.1305,0,3,1927.65,1,13,1
7873.58,5,437.0,0.5144,10,0,10940.29,0,10,0
9668.16,1,1.0,0.5043,7,21,6496.64,0,0,0
9966.0,10,1.0,0.7739,0,19,7014.03,0,17,0
17454.16,6,399.0,0.3224,7,0,572.76,0,22,0
3284.84,20,934.0,1.0,3,2,6817.93,0,0,1
9105.84,17,864.0,0.5783,7,6,11828.96,0,16,1
3180.54,8,252.0,0.1976,1,1,3113.43,0,7,0
10321.35,11,249.0,0.5453,4,3,947.74,0,18,0
934.79,3,118.0,0.4649,8,2,12550.78,0,0,0
5063.93,9,247.0,0.4194,9,4,9044.27,0,9,0
4822.2,1,159.0,0.4631,3,0,5613.92,0,12,0
9519.63,1,1.0,0.0,10,15,8253.08,1,0,0
5898.32,1,111.0,0.6667,10,0,12693.04,0,4,0
2554.16,15,147.0,0.6017,7,7,11274.85,0,6,0
9667.43,1,329.0,0.156,10,0,10079.14,0,0,0
9867.46,11,1.0,0.0,5,24,3130.71,1,0,1
6580.58,2,829.0,0.9021,8,0,9292.37,0,0,1
8586.84,6,517.0,0.0913,8,4,5404.0,0,10,0
1072.31,8,275.0,0.5408,4,2,6882.12,0,3,0
4117.49,8,459.0,0.4985,9,0,11862.6,0,9,0
381.8,17,82.0,0.0,0,2,7660.96,0,1,0
13034.98,1,804.0,0.0,10,0,8895.7,0,10,0
8078.94,3,461.0,0.2873,10,0,12998.01,0,7,0
15326.4,5,718.0,0.0,10,11,3446.92,1,14,0
740.59,17,53.0,0.2058,0,0,604.47,0,0,0
12460.88,1,298.0,0.0,6,0,2005.93,0,4,0
1052.48,10,251.0,0.5109,6,0,10366.34,0,2,0
8961.55,16,555.0,0.0,0,0,1441.32,0,0,0
11913.35,1,303.0,0.2646,8,5,3830.7,0,8,0
5157.02,1,804.0,0.3343,3,0,4661.01,1,0,0
9743.93,10,1.0,0.0,5,18,2918.28,1,9,0
4973.7,1,269.0,1.0,4,8,1193.53,0,22,0
21783.14,1,620.0,0.874,7,0,3253.31,1,2,0
2696.71,16,69.0,0.0,0,6,6394.57,0,1,0
2990.62,9,482.0,0.3942,0,0,711.94,0,5,0
8530.91,16,345.0,0.6586,4,9,2760.29,0,6,1
4261.16,1,1005.0,1.0,3,4,4318.47,0,14,0
6485.67,4,5.0,1.0,7,8,4985.62,0,17,1
954.57,12,135.0,0.0654,0,5,6262.85,0,0,0
6759.8,13,445.0,0.4657,0,8,3803.55,0,0,0
9583.64,5,1.0,0.2493,0,21,1222.76,0,1,0
6929.34,1,98.0,1.0,0,0,1691.4,0,11,0
1067.95,20,323.0,0.5357,0,0,6388.1,0,4,0
5435.12,1,1190.0,0.854,10,0,7999.77,0,0,0
10357.38,11,965.0,0.0,4,2,2407.8,0,15,0
8179.8,1,347.0,0.8043,3,0,2522.74,0,11,0
7220.89,6,630.0,0.8199,3,3,3087.34,0,0,0
7716.02,2,212.0,0.0112,1,0,3937.93,0,2,0
24843.26,1,1014.0,0.0,10,1,12031.73,1,13,0
2444.45,11,209.0,0.0,0,3,6689.14,0,1,0
4353.09,9,280.0,0.6971,2,0,3527.6,0,0,0
2425.08,12,330.0,0.2845,0,7,2586.46,0,8,0
1710.39,17,728.0,0.7523,8,14,6219.76,1,4,1
10236.92,1,118.0,0.4666,6,2,1722.88,0,4,0
5474.03,4,54.0,0.2842,4,1,1610.55,0,8,0
5139.3,10,258.0,0.7176,3,0,2693.67,0,14,0
12977.93,14,33.0,0.0,7,4,495.35,1,0,1
4186.27,11,106.0,0.4523,6,6,6644.81,0,2,1
12591.41,1,84.0,0.8252,10,3,9278.66,0,13,0
10083.98,1,500.0,1.0,10,3,13961.48,0,11,0
9827.71,1,1.0,0.3914,10,18,12085.44,0,4,0
455.15,1,50.0,0.0,5,0,3913.78,1,2,0
4535.7,3,212.0,0.2932,0,5,2060.18,0,0,0
7916.69,19,894.0,0.0,2,1,1409.69,1,11,1
4538.14,5,194.0,0.1183,6,1,211.48,1,4,0
4806.82,14,630.0,1.0,0,8,4092.71,0,3,0
4255.77,14,10.0,0.5496,0,4,278.79,0,0,0
862.48,3,472.0,0.8504,3,3,2960.26,0,11,0
13846.9,14,74.0,0.0,4,13,1920.0,1,0,1
7356.41,1,52.0,0.6355,4,0,1983.71,0,5,0
5272.47,5,54.0,0.3738,7,5,5234.39,0,5,0
18314.23,3,1207.0,0.0,9,13,1997.37,1,16,0
4081.84,15,272.0,0.394,2,8,4677.77,0,4,0
6377.68,20,399.0,0.4585,1,3,1779.19,0,20,0
16743.02,20,474.0,0.2402,3,0,6261.16,1,10,1
13314.38,2,1302.0,0.0,5,3,129.37,0,3,0
2513.82,2,267.0,1.0,0,5,346.53,0,3,0
3930.97,1,256.0,0.1645,4,6,890.67,0,0,0
14297.46,1,527.0,0.0,6,4,194.06,0,6,0
6420.33,20,1150.0,0.2761,7,7,11627.91,0,18,1
12023.71,8,114.0,0.0,2,13,2878.82,1,0,1
11414.49,6,538.0,0.3324,4,0,508.91,0,14,0
8013.75,7,192.0,0.8006,0,0,1968.24,0,8,0
9560.93,1,1.0,0.0,9,17,7984.3,0,0,0
9992.33,1,1.0,1.0,3,20,2101.95,0,23,0
11860.91,1,235.0,0.6849,2,4,2760.2,0,9,0
2814.66,1,318.0,1.0,7,6,4648.14,0,17,0
10137.8,13,87.0,0.7552,0,0,13727.77,0,23,0
7057.81,16,782.0,0.0,0,5,7696.76,0,10,0
15037.66,7,586.0,0.0,3,6,5398.68,0,14,0
8745.32,9,169.0,0.4009,1,0,5095.69,0,0,0
13864.85,8,587.0,0.4967,10,2,8385.03,1,22,0
13326.66,1,410.0,0.1223,8,8,4717.25,0,5,0
15428.22,5,769.0,0.2163,9,1,4390.48,0,20,0
8800.09,15,614.0,0.0,3,0,1071.14,1,5,1
16539.03,1,53.0,0.6141,4,3,2007.63,1,6,0
2023.63,1,447.0,0.7115,3,7,374.82,0,18,1
1556.9,3,151.0,0.3171,4,0,3.18,0,2,0
5074.59,1,195.0,0.4271,6,0,1804.69,0,11,0
16429.0,20,1094.0,0.0,4,13,9465.64,1,15,1
7990.53,10,570.0,0.4076,10,5,10008.91,0,14,0
14998.12,2,339.0,0.5595,10,0,7026.73,0,18,0
10434.22,16,787.0,0.8161,0,6,1460.88,0,0,0
16240.57,4,303.0,0.4626,3,0,3969.28,0,0,0
13671.22,11,273.0,0.2637,5,0,5514.89,1,0,1
2427.01,1,185.0,1.0,4,0,805.87,0,17,0
6981.86,1,292.0,0.8063,5,3,3835.98,0,3,0
8769.88,5,62.0,0.3331,1,3,2449.09,0,0,0
3784.97,9,425.0,0.0,1,0,3161.9,0,0,0
2303.73,11,465.0,1.0,0,0,780.02,0,5,0
3817.84,8,755.0,1.0,0,5,1398.16,0,0,0
12109.65,1,70.0,0.4057,5,2,1437.12,0,8,0
9799.12,1,508.0,0.0,10,4,7577.3,1,1,0
1803.33,3,136.0,0.637,6,2,10671.8,0,0,0
10050.99,5,246.0,0.7049,0,0,2590.1,0,0,0
13872.09,6,142.0,0.4429,8,7,1216.64,0,17,0
10922.05,9,841.0,0.3347,9,6,9114.21,0,17,0
13118.0,9,247.0,0.0,3,14,1980.44,1,0,1
4194.07,1,535.0,0.4613,7,3,3547.0,0,0,0
20887.67,4,1332.0,0.0,10,6,13408.34,1,23,0
10342.73,2,455.0,0.2496,10,4,10203.37,0,8,0
2503.27,1,346.0,0.2162,6,0,2133.42,1,0,0
25408.5,5,1423.0,0.0,10,0,846.82,1,23,0
2371.74,1,142.0,0.4539,2,3,6711.75,0,18,0
10630.35,5,473.0,0.2788,10,9,8233.43,1,15,0
9679.27,7,184.0,0.9667,10,2,13475.27,0,18,0
14917.78,5,98.0,0.5095,4,2,4404.58,0,18,0
7549.5,2,433.0,0.7145,2,0,729.97,0,2,0
815.1,3,668.0,0.4442,7,0,3985.91,0,0,0
14367.02,1,501.0,0.1438,9,13,7060.53,0,4,0
8422.56,20,441.0,0.8339,3,4,3492.19,0,5,0
5722.96,20,1154.0,0.0,3,8,1817.37,0,20,1
3855.77,10,164.0,0.1765,0,0,345.52,0,0,0
8545.67,2,364.0,0.1378,5,5,2023.0,0,5,0
4261.53,2,688.0,0.9003,3,5,3431.78,0,8,0
9028.52,10,1.0,0.4812,6,0,3439.44,0,8,1
1900.74,9,1049.0,0.0862,9,4,15536.69,0,5,1
13104.06,7,220.0,0.4751,1,3,2996.63,0,0,1
6754.01,2,240.0,0.3932,6,0,5951.16,0,3,0
8298.9,5,110.0,1.0,10,5,13335.51,0,13,0
4878.38,11,163.0,0.2036,0,2,3469.55,0,0,0
1008.62,8,541.0,0.0,0,1,6943.5,0,0,0
905.08,5,227.0,0.5406,7,11,10944.3,0,2,0
93.18,7,116.0,1.0,7,3,10784.99,0,17,1
7993.64,1,750.0,1.0,6,0,4464.55,0,7,0
11987.7,1,111.0,0.655,1,6,555.58,0,8,0
3707.73,6,52.0,0.6851,3,6,3374.96,0,4,0
5804.33,1,390.0,0.0,7,14,7172.95,0,0,0
14006.32,18,216.0,0.5278,0,0,7731.26,0,13,0
9715.01,14,1.0,0.2591,6,20,7334.35,0,10,1
319.33,17,332.0,0.1068,0,0,3993.88,0,0,0
9602.71,1,1.0,0.6979,5,22,1372.48,0,7,0
1686.12,16,750.0,0.847,0,1,20.26,0,0,0
7331.3,20,1079.0,0.0,6,0,9025.68,1,13,1
12691.87,12,61.0,0.0,4,7,391.54,0,0,1
12054.0,16,396.0,0.5138,0,11,7595.61,0,0,0
6143.78,8,363.0,0.8953,0,0,2088.45,0,6,0
6896.37,17,801.0,0.3462,0,5,1752.35,0,0,0
1366.09,5,51.0,0.0,3,2,778.34,0,0,1
218.39,12,215.0,0.2728,1,17,1523.59,0,2,0
1245.02,1,439.0,0.1309,8,7,11936.86,0,0,0
2939.36,8,274.0,1.0,9,0,10575.31,0,13,0
16986.0,1,757.0,0.0,8,5,1392.51,0,8,0
9707.24,7,455.0,0.3944,7,10,6039.86,0,13,0
6589.04,10,334.0,0.3066,4,0,3478.82,1,0,1
7218.35,18,739.0,1.0,0,0,4453.67,0,4,0
3935.72,6,485.0,0.0,4,2,3482.92,0,0,0
7989.0,15,177.0,0.492,7,0,12821.6,1,2,1
9662.14,14,171.0,0.3576,0,0,1320.46,0,0,0
12115.78,9,504.0,0.0,3,10,11753.78,0,0,0
7411.41,1,461.0,0.444,10,12,12463.58,0,6,0
14240.52,1,501.0,0.0,8,0,893.54,1,5,1
1039.1,9,372.0,1.0,3,0,5269.38,0,6,0
8888.48,10,254.0,0.148,1,6,4127.63,0,10,0
4065.59,10,149.0,1.0,6,0,7542.27,0,13,0
9574.02,8,1.0,0.3394,1,16,6321.97,0,17,0
6668.31,20,763.0,0.3133,3,0,5604.89,1,17,1
12579.65,1,328.0,0.0,6,8,668.58,0,1,0
10925.49,1,82.0,1.0,2,7,1083.45,0,20,0
2332.01,1,915.0,0.8591,5,0,4573.2,1,10,0
7135.36,3,251.0,0.3416,0,0,5268.18,0,8,0
8528.36,6,906.0,0.0,5,10,4939.4,0,7,0
4444.7,3,313.0,0.2225,0,2,2689.66,0,0,0
15171.05,15,528.0,0.7216,1,0,5225.41,0,11,0
8032.87,3,269.0,0.3373,3,0,3681.65,0,4,0
4393.69,9,308.0,0.3941,1,3,3351.47,0,2,0
9020.36,5,813.0,0.0,7,4,6511.67,0,6,0
6261.12,20,394.0,0.1262,5,0,5585.47,0,0,1
6852.81,1,593.0,0.6976,6,1,4918.62,0,0,0
14574.81,5,448.0,0.0308,3,0,4661.87,1,0,0
5520.49,11,704.0,1.0,0,0,3723.76,0,11,0
20856.04,1,889.0,0.0,10,6,4246.08,0,15,0
2043.85,1,117.0,0.5942,3,5,1983.53,0,7,1
6176.52,20,120.0,0.8129,0,8,1520.97,0,2,0
7011.62,2,148.0,0.6836,7,2,4086.05,0,7,0
8125.85,7,826.0,1.0,2,0,2066.51,0,5,0
6524.29,1,324.0,0.8895,3,8,306.25,0,7,0
1398.74,1,81.0,0.0,6,0,876.34,1,0,0
1342.24,2,176.0,0.508,2,4,3300.9,0,8,0
12765.71,1,557.0,0.0518,10,1,10185.38,0,4,0
3463.05,10,267.0,0.6882,0,4,11.16,0,0,0
3842.76,5,204.0,0.4964,8,3,14590.8,0,0,1
8635.09,9,50.0,1.0,5,4,3840.27,0,16,1
7912.47,3,449.0,0.2167,5,3,5381.13,0,3,0
5291.59,1,348.0,0.0,8,0,8822.96,0,0,0
2056.83,1,44.0,0.5139,2,0,5878.53,0,0,0
17631.3,1,936.0,0.0,10,0,8046.72,1,11,0
6221.43,20,673.0,0.4558,0,5,5469.31,0,0,0
2836.4,10,152.0,0.489,0,8,2868.65,0,3,0
1980.63,7,234.0,0.1514,1,0,2951.37,0,7,0
1227.92,1,478.0,0.4923,4,0,453.59,0,0,0
14551.29,1,64.0,0.9992,2,4,5079.08,0,19,0
12915.14,2,666.0,0.8358,5,5,3738.49,0,0,1
14463.76,8,6.0,0.3109,8,5,6853.43,0,1,1
7527.6,4,239.0,0.3519,3,0,1875.93,0,5,0
5185.23,9,491.0,0.2632,5,4,5218.61,0,9,0
1103.37,8,52.0,0.8003,2,0,812.82,0,16,0
1319.7,2,577.0,0.3546,0,9,5605.38,0,12,0
4981.93,10,73.0,0.3471,1,4,397.43,0,3,0
9725.65,8,1.0,0.6074,0,19,4542.27,0,2,0
13458.84,19,394.0,0.0,5,12,2497.35,1,0,1
10662.36,1,303.0,0.6747,4,5,8092.32,0,0,0
10955.88,20,1353.0,0.0,2,0,3812.83,1,19,1
3785.36,3,360.0,0.0,1,9,110.81,0,0,0
9536.67,13,1.0,0.5508,0,16,3556.94,0,12,0
1403.05,20,954.0,1.0,4,5,10448.18,0,16,1
10559.97,3,709.0,0.0,9,3,7569.71,0,9,0
1345.65,19,391.0,0.481,0,2,843.39,0,13,0
7341.32,1,569.0,0.0744,10,6,12506.33,0,1,0
17107.63,1,427.0,1.0,6,0,4495.99,0,10,0
2079.26,19,269.0,0.0,0,0,4526.74,0,0,0
14220.23,4,2.0,0.3304,2,3,1741.7,1,1,0
15181.41,1,886.0,1.0,4,1,1882.18,0,9,0
4215.26,1,507.0,1.0,5,3,6231.35,0,2,0
9419.18,10,720.0,0.3474,2,6,2837.68,0,0,0
7635.77,3,659.0,0.0,5,5,3330.88,0,2,0
11174.28,1,359.0,0.0,9,5,4632.27,0,0,0
10320.26,6,357.0,0.3721,0,5,458.33,0,0,0
1028.95,16,123.0,0.1064,0,8,3181.84,0,0,0
9006.86,4,190.0,0.0807,4,8,311.31,0,0,1
7731.3,1,519.0,0.9314,4,9,6481.02,0,0,0
4651.36,7,432.0,0.0,0,0,3035.18,0,0,0
6222.28,3,3.0,0.2878,4,0,38.78,0,3,0
7064.47,1,95.0,0.6435,7,3,4570.35,0,7,0
1280.43,1,268.0,1.0,3,2,1522.0,0,20,0
6135.39,20,47.0,0.0,0,6,733.51,0,0,0
4506.5,1,183.0,0.6961,6,2,2004.15,0,12,0
13867.36,1,542.0,0.2537,10,2,7074.67,0,13,0
6016.51,1,255.0,0.041,9,3,18482.68,0,0,0
13365.0,1,717.0,0.7003,6,2,75.79,1,2,0
13375.81,3,434.0,0.3082,10,0,11159.7,1,14,0
6606.12,1,863.0,0.0,9,0,8679.16,1,0,0
3744.28,1,1149.0,1.0,4,7,361.22,0,4,0
5316.21,9,114.0,0.4815,0,6,5315.4,0,10,0
2046.79,11,357.0,0.3891,1,6,857.79,0,0,0
12555.51,2,110.0,0.1582,10,2,4267.1,1,10,0
2678.48,2,140.0,0.3731,1,1,5300.3,0,13,0
9981.59,1,1.0,1.0,3,23,3320.83,0,11,0
9687.65,4,415.0,0.0428,5,0,1256.75,0,7,0
68.38,11,362.0,1.0,6,0,10930.33,0,20,0
3808.76,18,472.0,0.5092,7,7,11121.64,0,9,1
1650.62,17,234.0,0.8537,5,0,9696.91,0,1,1
4892.68,9,458.0,0.127,0,0,1814.3,0,6,0
20051.92,1,124.0,0.3207,10,2,6778.08,1,17,0
11971.35,1,75.0,1.0,6,0,3283.52,0,15,0
917.01,6,335.0,0.8499,4,5,5454.74,0,0,0
14160.19,1,949.0,0.0,6,8,351.53,0,8,0
2038.99,5,53.0,0.6223,3,2,3974.08,0,1,0
17567.69,20,340.0,0.0,0,0,11762.09,0,4,0
9726.44,20,1.0,0.688,0,21,14557.21,0,13,0
14118.37,1,136.0,0.3519,6,0,670.37,0,12,0
5922.4,9,260.0,0.0624,3,0,431.48,0,5,0
2804.16,4,93.0,0.3056,2,3,4347.79,0,9,0
463.56,9,762.0,0.8368,2,4,1192.6,0,1,0
9526.4,18,518.0,0.1289,0,6,2294.87,0,0,0
10481.82,12,357.0,0.5008,5,8,210.92,0,8,1
1685.5,13,488.0,0.0,0,5,8483.74,0,1,0
2625.94,13,806.0,0.1859,1,1,2632.27,0,0,0
15708.71,10,1533.0,0.0,7,0,2621.57,1,17,0
765.48,8,67.0,0.3107,2,8,1168.6,0,7,0
19132.43,6,615.0,0.2572,8,6,113.56,0,23,0
7106.96,14,16.0,0.3882,0,3,8210.09,0,10,0
4093.77,15,254.0,0.7355,5,3,11261.22,0,5,0
11907.4,1,909.0,1.0,4,3,4715.21,1,17,0
11264.53,2,1074.0,0.5008,5,2,4294.48,0,0,0
13990.64,6,475.0,0.5501,0,4,1943.18,0,0,0
6531.21,6,79.0,0.4085,3,2,929.72,0,5,0
76.23,15,230.0,1.0,0,7,151.42,0,5,0
9245.86,8,398.0,0.6576,10,0,10670.08,0,16,0
1368.71,17,227.0,0.3308,7,12,9257.39,0,0,1
8086.88,7,23.0,0.0972,3,0,8352.08,0,0,0
3203.54,11,310.0,0.8983,0,2,7751.95,0,16,0
570.54,1,353.0,0.7841,1,0,9089.51,0,23,0
13312.52,15,778.0,0.0,0,9,10091.97,0,15,0
2305.52,2,146.0,0.0868,2,6,419.54,0,0,0
3501.73,20,905.0,0.1294,5,4,7469.73,1,15,1
4623.52,2,135.0,0.6602,2,1,1935.63,0,13,0
15984.99,8,337.0,0.6818,9,0,2742.13,0,23,0
14898.67,1,532.0,0.2372,10,5,11598.49,1,14,0
10424.93,10,780.0,0.494,9,10,9759.82,0,17,0
9887.71,5,562.0,0.6388,0,6,619.76,0,0,0
9992.13,4,267.0,0.5035,0,0,2614.48,0,9,0
8718.74,10,282.0,0.4749,4,3,293.7,0,15,0
8200.96,1,672.0,0.0,4,1,693.82,0,0,0
1653.25,18,527.0,0.2454,0,2,5139.38,0,12,0
4486.68,2,120.0,0.5554,4,1,9319.64,0,0,0
7143.79,1,154.0,0.4262,5,0,389.91,0,5,0
3561.26,4,577.0,0.0,4,0,3530.89,0,0,0
6492.56,1,39.0,0.4156,2,0,3746.15,1,10,0
1510.81,1,741.0,0.609,5,2,346.61,0,0,0
4481.29,10,68.0,0.3506,7,7,8187.76,0,0,1
155.22,11,143.0,0.4505,2,2,2742.04,0,4,0
22502.66,1,589.0,0.4529,10,0,10846.56,1,23,0
5355.42,10,26.0,0.564,6,5,6659.9,0,5,1
3208.61,1,334.0,0.8537,4,0,1649.87,0,12,0
2548.73,16,667.0,0.869,0,2,4475.49,0,6,0
9.3,4,238.0,0.3466,0,0,5156.08,0,10,0
1653.23,10,229.0,0.3178,2,7,510.48,0,7,0
9656.24,1,476.0,0.7794,0,4,2177.13,0,1,0
11658.62,3,44.0,0.583,2,1,1238.47,0,4,0
12094.1,9,828.0,0.0,1,0,3311.33,0,14,0
23648.18,18,736.0,0.0,0,5,7634.36,1,5,1
3409.9,8,50.0,0.112,0,10,7558.48,0,11,0
11775.55,9,1002.0,1.0,0,0,1648.51,0,0,0
1869.38,13,455.0,1.0,4,6,11487.5,0,13,1
6661.63,1,344.0,1.0,1,0,2652.04,0,5,0
9657.76,1,1.0,0.501,7,23,5517.83,0,9,0
22980.31,1,591.0,1.0,0,0,1512.85,0,12,0
3317.81,18,85.0,0.3017,0,0,1317.08,0,0,0
8044.49,4,887.0,0.7342,4,0,921.86,0,0,0
9583.71,16,433.0,0.4274,2,9,557.79,0,0,1
5254.92,1,408.0,0.7218,8,0,6449.17,0,1,0
8439.04,4,240.0,0.5178,8,5,7448.02,0,9,0
10373.28,1,487.0,1.0,4,3,2244.82,0,13,0
20675.66,1,849.0,0.0127,10,7,11517.54,1,15,0
17373.24,16,25.0,0.3729,0,2,2089.18,0,0,0
10218.59,4,375.0,0.3586,5,0,2866.12,0,10,0
8425.91,14,164.0,0.3763,0,3,8707.02,0,13,0
22238.35,1,815.0,0.0421,5,8,4058.47,0,20,0
4239.65,18,966.0,0.0,0,1,4342.14,1,15,1
404.11,5,405.0,0.1211,1,10,4098.93,0,0,0
393.68,9,504.0,0.7778,1,0,342.95,0,2,0
897.38,4,131.0,0.5978,8,3,11986.13,0,1,0
1050.52,15,379.0,0.1268,4,8,3960.32,0,7,1
417.71,17,946.0,0.0397,8,2,12561.46,1,10,1
15611.29,10,353.0,0.0,2,10,6976.02,0,12,0
5726.43,1,231.0,0.2653,3,0,367.1,0,0,0
9528.49,5,1.0,0.5783,6,23,935.81,0,16,0
7696.95,17,8.0,0.2393,0,0,5097.53,0,4,0
16142.91,1,90.0,1.0,7,2,5753.41,1,11,0
3847.13,3,52.0,0.4745,8,0,8937.17,0,2,0
7399.16,1,6.0,0.5744,10,0,4790.77,1,8,0
7298.7,1,29.0,1.0,3,5,1552.0,0,17,0
3051.15,15,748.0,0.2008,2,4,7807.18,0,3,0
6375.62,5,293.0,1.0,0,0,6017.01,0,22,0
10952.38,1,524.0,0.8821,4,0,4063.27,0,0,0
